CEP;NUMERO;COMPLEMENTO;QTDE
64002335;1541;MANOEL DOMINGUES;4
64002335;1542;MANOEL DOMINGUES;4
64002335;1543;MANOEL DOMINGUES;3
64002335;1547;MANOEL DOMINGUES;3
64002335;1550;MANOEL DOMINGUES;3
64002335;1564;MANOEL DOMINGUES;3
64002335;1590;MANOEL DOMINGUES;3
64002335;1597;MANOEL DOMINGUES;3
64002335;1600;MANOEL DOMINGUES;3
64002335;1603;MANOEL DOMINGUES;3
64002335;1608;MANOEL DOMINGUES;3
64002335;1609;MANOEL DOMINGUES;3
64002335;1633;MANOEL DOMINGUES;3
64002335;1639;MANOEL DOMINGUES;3
64002335;1640;MANOEL DOMINGUES;3
64002335;1642;MANOEL DOMINGUES;3
64002335;1643;MANOEL DOMINGUES;3
64002335;1644;MANOEL DOMINGUES;3
64002335;1645;MANOEL DOMINGUES;3
64002335;1648;MANOEL DOMINGUES;3
64002335;1649;MANOEL DOMINGUES;3
64002335;1653;MANOEL DOMINGUES;3
64002335;1659;MANOEL DOMINGUES;3
64002335;1677;MANOEL DOMINGUES;3
64002335;1678;MANOEL DOMINGUES;3
64002335;1679;MANOEL DOMINGUES;3
64002335;1680;MANOEL DOMINGUES;3
64002335;1684;MANOEL DOMINGUES;3
64002335;1691;MANOEL DOMINGUES;3
64002335;1705;MANOEL DOMINGUES;3
64002335;1708;MANOEL DOMINGUES;3
64002335;1712;MANOEL DOMINGUES;3
64002335;1716;MANOEL DOMINGUES;3
64002335;1717;MANOEL DOMINGUES;3
64002335;1719;MANOEL DOMINGUES;3
64002335;1722;MANOEL DOMINGUES;3
64002335;1725;MANOEL DOMINGUES;3
64002335;1728;MANOEL DOMINGUES;3
64002335;1732;MANOEL DOMINGUES;3
64002335;1744;MANOEL DOMINGUES;3
64002335;1747;MANOEL DOMINGUES;3
64002335;1771;MANOEL DOMINGUES;3
64002335;1789;MANOEL DOMINGUES;4
64002335;1795;MANOEL DOMINGUES;4
64002335;1798;MANOEL DOMINGUES;4
64002335;1804;MANOEL DOMINGUES;4
64002335;1809;MANOEL DOMINGUES;4
64002335;1817;MANOEL DOMINGUES;4
64002335;1841;MANOEL DOMINGUES;1
64002335;1855;MANOEL DOMINGUES;1
64002335;1856;MANOEL DOMINGUES;1
64002335;1865;MANOEL DOMINGUES;1
64002335;1867;MANOEL DOMINGUES;1
64002335;1872;MANOEL DOMINGUES;1
64002335;1874;MANOEL DOMINGUES;1
64002335;1878;MANOEL DOMINGUES;1
64002335;1884;MANOEL DOMINGUES;1
64002335;1885;MANOEL DOMINGUES;1
64002335;1890;MANOEL DOMINGUES;1
64002335;1898;MANOEL DOMINGUES;5
64002335;1899;MANOEL DOMINGUES;5
64002335;1906;MANOEL DOMINGUES;5
64002335;1907;MANOEL DOMINGUES;5
64002335;1913;MANOEL DOMINGUES;5
64002335;1914;MANOEL DOMINGUES;5
64002335;1917;MANOEL DOMINGUES;5
64002335;1920;MANOEL DOMINGUES;5
64002335;1922;MANOEL DOMINGUES;5
64002335;1924;MANOEL DOMINGUES;5
64002335;1925;MANOEL DOMINGUES;5
64002335;1926;MANOEL DOMINGUES;5
64002335;1927;MANOEL DOMINGUES;5
64002335;1928;MANOEL DOMINGUES;5
64002335;1937;MANOEL DOMINGUES;5
64002335;1939;MANOEL DOMINGUES;5
64002335;1945;MANOEL DOMINGUES;5
64002335;1947;MANOEL DOMINGUES;5
64002335;1949;MANOEL DOMINGUES;5
64002335;1953;MANOEL DOMINGUES;5
64002335;1958;MANOEL DOMINGUES;5
64002335;1960;MANOEL DOMINGUES;5
64002335;SN6;MANOEL DOMINGUES;1
64002335;SN7;MANOEL DOMINGUES;3
64002340;1220;ALCIDES FREITAS;5
64002340;1240;ALCIDES FREITAS;5
64002340;1264;ALCIDES FREITAS;5
64002340;1267;ALCIDES FREITAS;5
64002340;1271;ALCIDES FREITAS;5
64002340;1275;ALCIDES FREITAS;5
64002340;1278;ALCIDES FREITAS;5
64002340;1279;ALCIDES FREITAS;5
64002340;1286;ALCIDES FREITAS;5
64002340;1287;ALCIDES FREITAS;5
64002340;1290;ALCIDES FREITAS;5
64002340;1294;ALCIDES FREITAS;5
64002340;1316;ALCIDES FREITAS;3
64002340;1322;ALCIDES FREITAS;3
64002340;1348;ALCIDES FREITAS;3
64002340;1353;ALCIDES FREITAS;3
64002340;1357;ALCIDES FREITAS;3
64002340;1360;ALCIDES FREITAS;4
64002340;1368;ALCIDES FREITAS;4
64002340;1374;ALCIDES FREITAS;4
64002340;1375;ALCIDES FREITAS;4
64002340;1378;ALCIDES FREITAS;4
64002340;1381;ALCIDES FREITAS;4
64002340;1386;ALCIDES FREITAS;4
64002340;1388;ALCIDES FREITAS;4
64002340;1389;ALCIDES FREITAS;4
64002340;1391;ALCIDES FREITAS;8
64002340;1399;ALCIDES FREITAS;8
64002340;1400;ALCIDES FREITAS;4
64002340;1403;ALCIDES FREITAS;4
64002340;1407;ALCIDES FREITAS;4
64002340;1411;ALCIDES FREITAS;4
64002340;1426;ALCIDES FREITAS;3
64002340;1431;ALCIDES FREITAS;8
64002340;1432;ALCIDES FREITAS;4
64002340;1435;ALCIDES FREITAS;4
64002340;1441;ALCIDES FREITAS;4
64002340;1446;ALCIDES FREITAS;4
64002340;1456;ALCIDES FREITAS;3
64002340;1459;ALCIDES FREITAS;4
64002340;1462;ALCIDES FREITAS;4
64002340;1472;ALCIDES FREITAS;4
64002340;1473;ALCIDES FREITAS;4
64002340;1476;ALCIDES FREITAS;4
64002340;1483;ALCIDES FREITAS;1
64002340;1485;ALCIDES FREITAS;1
64002340;1490;ALCIDES FREITAS;8
64002340;1492;ALCIDES FREITAS;1
64002340;1495;ALCIDES FREITAS;8
64002340;1506;ALCIDES FREITAS;8
64002340;1512;ALCIDES FREITAS;8
64002340;1522;ALCIDES FREITAS;8
64002340;1532;ALCIDES FREITAS;8
64002340;1590;ALCIDES FREITAS;8
64002340;1612;ALCIDES FREITAS;8
64002340;1622;ALCIDES FREITAS;8
64002340;1624;ALCIDES FREITAS;8
64002340;1627;ALCIDES FREITAS;8
64002340;1642;ALCIDES FREITAS;8
64002340;1645;ALCIDES FREITAS;8
64002340;1668;ALCIDES FREITAS;8
64002340;1679;ALCIDES FREITAS;7
64002340;1680;ALCIDES FREITAS;7
64002340;1690;ALCIDES FREITAS;7
64002340;1697;ALCIDES FREITAS;3
64002340;1700;ALCIDES FREITAS;3
64002340;1707;ALCIDES FREITAS;3
64002340;1708;ALCIDES FREITAS;3
64002340;1713;ALCIDES FREITAS;3
64002340;1714;ALCIDES FREITAS;3
64002340;1729;ALCIDES FREITAS;3
64002340;1730;ALCIDES FREITAS;3
64002340;1739;ALCIDES FREITAS;3
64002340;1740;ALCIDES FREITAS;3
64002340;1745;ALCIDES FREITAS;3
64002340;1751;ALCIDES FREITAS;3
64002340;1781;ALCIDES FREITAS;3
64002340;1785;ALCIDES FREITAS;3
64002340;1789;ALCIDES FREITAS;3
64002340;1792;ALCIDES FREITAS;3
64002340;1800;ALCIDES FREITAS;3
64002340;1805;ALCIDES FREITAS;3
64002340;1806;ALCIDES FREITAS;3
64002340;1814;ALCIDES FREITAS;3
64002340;1815;ALCIDES FREITAS;3
64002340;1816;ALCIDES FREITAS;3
64002340;1822;ALCIDES FREITAS;3
64002340;1839;ALCIDES FREITAS;3
64002340;1840;ALCIDES FREITAS;3
64002340;1841;ALCIDES FREITAS;3
64002340;1848;ALCIDES FREITAS;3
64002340;1852;ALCIDES FREITAS;3
64002340;1860;ALCIDES FREITAS;3
64002340;1862;ALCIDES FREITAS;3
64002340;1863;ALCIDES FREITAS;3
64002340;1874;ALCIDES FREITAS;3
64002340;1879;ALCIDES FREITAS;3
64002340;1889;ALCIDES FREITAS;3
64002340;1900;ALCIDES FREITAS;3
64002340;1902;ALCIDES FREITAS;3
64002340;1903;ALCIDES FREITAS;3
64002340;1908;ALCIDES FREITAS;3
64002340;1914;ALCIDES FREITAS;1
64002340;1915;ALCIDES FREITAS;1
64002340;1923;ALCIDES FREITAS;1
64002340;1924;ALCIDES FREITAS;1
64002340;1926;ALCIDES FREITAS;1
64002340;1931;ALCIDES FREITAS;1
64002340;1938;ALCIDES FREITAS;1
64002340;1940;ALCIDES FREITAS;1
64002340;1941;ALCIDES FREITAS;1
64002340;1944;ALCIDES FREITAS;1
64002340;1945;ALCIDES FREITAS;1
64002340;SN1;ALCIDES FREITAS;3
64002340;SN8;ALCIDES FREITAS;7
64002345;1670;AMAZONAS;4
64002345;1903;AMAZONAS;1
64002345;1620;AMAZONAS;4
64002345;3820;AMAZONAS;2
64002345;1913;AMAZONAS;1
64002345;1650;AMAZONAS;4
64002345;1515;AMAZONAS;4
64002345;1266;AMAZONAS;4
64002345;1470;AMAZONAS;4
64002345;SN2;AMAZONAS;4
64002345;1821;AMAZONAS;2
64002345;1487;AMAZONAS;5
64002345;1561;AMAZONAS;5
64002345;1491;AMAZONAS;4
64002345;1466;AMAZONAS;4
64002345;1300;AMAZONAS;4
64002345;1841;AMAZONAS;2
64002345;1720;AMAZONAS;4
64002345;1452;AMAZONAS;5
64002345;1357;AMAZONAS;7
64002345;1377;AMAZONAS;4
64002345;1200;AMAZONAS;4
64002345;1457;AMAZONAS;5
64002345;1678;AMAZONAS;4
64002345;1897;AMAZONAS;1
64002345;1781;AMAZONAS;2
64002345;1303;AMAZONAS;4
64002345;1374;AMAZONAS;4
64002345;1740;AMAZONAS;4
64002345;1875;AMAZONAS;2
64002345;1499;AMAZONAS;5
64002345;1307;AMAZONAS;4
64002345;186;AMAZONAS;2
64002345;1296;AMAZONAS;4
64002345;1442;AMAZONAS;5
64002345;1581;AMAZONAS;4
64002345;1942;AMAZONAS;1
64002345;1747;AMAZONAS;4
64002345;1280;AMAZONAS;4
64002345;1392;AMAZONAS;4
64002345;1625;AMAZONAS;4
64002345;1703;AMAZONAS;4
64002345;1802;AMAZONAS;2
64002345;1914;AMAZONAS;1
64002345;1312;AMAZONAS;4
64002345;1540;AMAZONAS;4
64002345;1860;AMAZONAS;2
64002345;1613;AMAZONAS;4
64002345;1301;AMAZONAS;4
64002345;1429;AMAZONAS;4
64002345;1277;AMAZONAS;4
64002345;1367;AMAZONAS;4
64002345;1657;AMAZONAS;4
64002345;1944;AMAZONAS;1
64002345;1710;AMAZONAS;4
64002345;1430;AMAZONAS;4
64002345;1453;AMAZONAS;5
64002345;1609;AMAZONAS;4
64002345;1327;AMAZONAS;4
64002345;1306;AMAZONAS;4
64002345;1389;AMAZONAS;4
64002345;1363;AMAZONAS;4
64002345;1731;AMAZONAS;4
64002345;1347;AMAZONAS;4
64002345;1723;AMAZONAS;4
64002345;1477;AMAZONAS;5
64002345;1736;AMAZONAS;4
64002345;1767;AMAZONAS;2
64002345;1918;AMAZONAS;1
64002345;1642;AMAZONAS;4
64002345;1771;AMAZONAS;2
64002345;1313;AMAZONAS;4
64002345;1639;AMAZONAS;4
64002345;1772;AMAZONAS;2
64002345;1786;AMAZONAS;2
64002345;1381;AMAZONAS;4
64002345;1716;AMAZONAS;4
64002345;1752;AMAZONAS;4
64002345;1420;AMAZONAS;4
64002345;1595;AMAZONAS;4
64002345;1927;AMAZONAS;1
64002345;1945;AMAZONAS;1
64002345;1757;AMAZONAS;4
64002345;1289;AMAZONAS;4
64002345;1917;AMAZONAS;1
64002345;1940;AMAZONAS;1
64002345;1876;AMAZONAS;2
64002345;1577;AMAZONAS;4
64002345;1647;AMAZONAS;4
64002345;1809;AMAZONAS;2
64002345;1801;AMAZONAS;2
64002345;1726;AMAZONAS;4
64002345;1900;AMAZONAS;1
64002345;1894;AMAZONAS;1
64002345;1774;AMAZONAS;2
64002345;1697;AMAZONAS;4
64002345;1867;AMAZONAS;2
64002345;1511;AMAZONAS;5
64002345;1544;AMAZONAS;4
64002345;1260;AMAZONAS;4
64002345;1855;AMAZONAS;2
64002345;1724;AMAZONAS;4
64002345;1885;AMAZONAS;1
64002345;1800;AMAZONAS;2
64002345;1525;AMAZONAS;5
64002345;1722;AMAZONAS;4
64002345;1293;AMAZONAS;4
64002345;1660;AMAZONAS;4
64002345;1265;AMAZONAS;4
64002345;1861;AMAZONAS;2
64002348;1458;PARNAIBA;3
64002348;1368;PARNAIBA;3
64002348;1546;PARNAIBA;4
64002348;1306;PARNAIBA;3
64002348;1654;PARNAIBA;1
64002348;1488;PARNAIBA;3
64002348;186;PARNAIBA;3
64002348;1470;PARNAIBA;3
64002348;1356;PARNAIBA;3
64002348;1808;PARNAIBA;4
64002348;1828;PARNAIBA;4
64002348;1404;PARNAIBA;3
64002348;1720;PARNAIBA;4
64002348;1612;PARNAIBA;4
64002348;1320;PARNAIBA;3
64002348;1764;PARNAIBA;4
64002348;1414;PARNAIBA;3
64002348;1374;PARNAIBA;3
64002348;1292;PARNAIBA;3
64002348;1300;PARNAIBA;3
64002348;1384;PARNAIBA;3
64002348;1434;PARNAIBA;3
64002348;1280;PARNAIBA;3
64002348;1336;PARNAIBA;3
64002348;1744;PARNAIBA;4
64002348;1556;PARNAIBA;4
64002348;1640;PARNAIBA;1
64002348;1680;PARNAIBA;4
64002348;1478;PARNAIBA;3
64002348;1620;PARNAIBA;4
64002348;SN5;PARNAIBA;3
64002348;1706;PARNAIBA;4
64002348;1662;PARNAIBA;1
64002348;1796;PARNAIBA;4
64002348;1664;PARNAIBA;1
64002348;1778;PARNAIBA;4
64002348;1658;PARNAIBA;1
64002348;1394;PARNAIBA;3
64002348;1398;PARNAIBA;3
64002350;1788;GABRIEL FERREIRA ;6
64002350;1593;GABRIEL FERREIRA ;7
64002350;1627;GABRIEL FERREIRA ;2
64002350;2042;GABRIEL FERREIRA ;4
64002350;1933;GABRIEL FERREIRA ;7
64002350;1962;GABRIEL FERREIRA ;7
64002350;1790;GABRIEL FERREIRA ;6
64002350;1928;GABRIEL FERREIRA ;7
64002350;1637;GABRIEL FERREIRA ;2
64002350;2117;GABRIEL FERREIRA ;0
64002350;1847;GABRIEL FERREIRA ;6
64002350;1762;GABRIEL FERREIRA ;6
64002350;1663;GABRIEL FERREIRA ;2
64002350;1925;GABRIEL FERREIRA ;7
64002350;2112;GABRIEL FERREIRA ;0
64002350;2030;GABRIEL FERREIRA ;4
64002350;1999;GABRIEL FERREIRA ;4
64002350;1634;GABRIEL FERREIRA ;2
64002350;1842;GABRIEL FERREIRA ;1
64002350;1849;GABRIEL FERREIRA ;1
64002350;2107;GABRIEL FERREIRA ;0
64002350;2123;GABRIEL FERREIRA ;0
64002350;1914;GABRIEL FERREIRA ;7
64002350;1646;GABRIEL FERREIRA ;2
64002350;1959;GABRIEL FERREIRA ;7
64002350;1782;GABRIEL FERREIRA ;6
64002350;2052;GABRIEL FERREIRA ;0
64002350;1659;GABRIEL FERREIRA ;2
64002350;1652;GABRIEL FERREIRA ;2
64002350;1910;GABRIEL FERREIRA ;7
64002350;1952;GABRIEL FERREIRA ;7
64002350;1965;GABRIEL FERREIRA ;7
64002350;1660;GABRIEL FERREIRA ;2
64002350;1947;GABRIEL FERREIRA ;7
64002350;1816;GABRIEL FERREIRA ;6
64002350;2025;GABRIEL FERREIRA ;4
64002350;1863;GABRIEL FERREIRA ;1
64002350;1798;GABRIEL FERREIRA ;6
64002350;1979;GABRIEL FERREIRA ;7
64002350;2130;GABRIEL FERREIRA ;0
64002350;1704;GABRIEL FERREIRA ;2
64002350;1666;GABRIEL FERREIRA ;2
64002350;1909;GABRIEL FERREIRA ;7
64002350;1754;GABRIEL FERREIRA ;6
64002350;1692;GABRIEL FERREIRA ;2
64002350;1744;GABRIEL FERREIRA ;2
64002350;1832;GABRIEL FERREIRA ;6
64002350;2051;GABRIEL FERREIRA ;0
64002350;1750;GABRIEL FERREIRA ;2
64002350;SN1;GABRIEL FERREIRA ;2
64002350;1740;GABRIEL FERREIRA ;2
64002350;2116;GABRIEL FERREIRA ;0
64002350;1672;GABRIEL FERREIRA ;2
64002350;1921;GABRIEL FERREIRA ;7
64002350;1776;GABRIEL FERREIRA ;6
64002350;1714;GABRIEL FERREIRA ;2
64002355;SN2;EMPRESARIO GIZA;6
64002370;2026;QUINTINO BOCAIUVA ;0
64002370;1878;QUINTINO BOCAIUVA ;4
64002370;1837;QUINTINO BOCAIUVA ;4
64002370;1851;QUINTINO BOCAIUVA ;4
64002370;1832;QUINTINO BOCAIUVA ;4
64002370;1859;QUINTINO BOCAIUVA ;4
64002370;1662;QUINTINO BOCAIUVA ;0
64002370;2122;QUINTINO BOCAIUVA ;3
64002370;1840;QUINTINO BOCAIUVA ;4
64002370;1843;QUINTINO BOCAIUVA ;5
64002370;1777;QUINTINO BOCAIUVA ;4
64002370;1711;QUINTINO BOCAIUVA ;0
64002370;1701;QUINTINO BOCAIUVA ;0
64002370;1645;QUINTINO BOCAIUVA ;0
64002370;1694;QUINTINO BOCAIUVA ;0
64002370;1742;QUINTINO BOCAIUVA ;0
64002370;1681;QUINTINO BOCAIUVA ;0
64002370;1786;QUINTINO BOCAIUVA ;4
64002370;1715;QUINTINO BOCAIUVA ;0
64002370;2002;QUINTINO BOCAIUVA ;0
64002370;1915;QUINTINO BOCAIUVA ;5
64002370;1743;QUINTINO BOCAIUVA ;0
64002370;1776;QUINTINO BOCAIUVA ;4
64002370;2052;QUINTINO BOCAIUVA ;0
64002370;1822;QUINTINO BOCAIUVA ;0
64002370;1730;QUINTINO BOCAIUVA ;0
64002370;1761;QUINTINO BOCAIUVA ;4
64002370;1624;QUINTINO BOCAIUVA ;5
64002370;2001;QUINTINO BOCAIUVA ;0
64002370;1830;QUINTINO BOCAIUVA ;4
64002370;1695;QUINTINO BOCAIUVA ;0
64002370;1971;QUINTINO BOCAIUVA ;5
64002370;1864;QUINTINO BOCAIUVA ;4
64002370;1707;QUINTINO BOCAIUVA ;0
64002370;2051;QUINTINO BOCAIUVA ;0
64002370;2005;QUINTINO BOCAIUVA ;0
64002370;1925;QUINTINO BOCAIUVA ;5
64002370;2000;QUINTINO BOCAIUVA ;2
64002370;2042;QUINTINO BOCAIUVA ;3
64002370;2078;QUINTINO BOCAIUVA ;0
64002370;2124;QUINTINO BOCAIUVA ;3
64002370;1625;QUINTINO BOCAIUVA ;5
64002370;2125;QUINTINO BOCAIUVA ;3
64002370;1812;QUINTINO BOCAIUVA ;4
64002370;1747;QUINTINO BOCAIUVA ;0
64002370;1990;QUINTINO BOCAIUVA ;0
64002370;1903;QUINTINO BOCAIUVA ;5
64002370;1813;QUINTINO BOCAIUVA ;4
64002370;SN3;QUINTINO BOCAIUVA ;0
64002370;1682;QUINTINO BOCAIUVA ;0
64002370;2130;QUINTINO BOCAIUVA ;3
64002370;1825;QUINTINO BOCAIUVA ;4
64002370;1646;QUINTINO BOCAIUVA ;5
64002370;1965;QUINTINO BOCAIUVA ;5
64002370;SN2;QUINTINO BOCAIUVA ;3
64002370;1672;QUINTINO BOCAIUVA ;0
64002370;1697;QUINTINO BOCAIUVA ;0
64002370;1793;QUINTINO BOCAIUVA ;4
64002370;1810;QUINTINO BOCAIUVA ;4
64002370;1828;QUINTINO BOCAIUVA ;4
64002370;1959;QUINTINO BOCAIUVA ;5
64002370;1947;QUINTINO BOCAIUVA ;5
64002370;1826;QUINTINO BOCAIUVA ;4
64002370;1804;QUINTINO BOCAIUVA ;4
64002370;1764;QUINTINO BOCAIUVA ;4
64002370;1844;QUINTINO BOCAIUVA ;4
64002370;1988;QUINTINO BOCAIUVA ;0
64002370;2129;QUINTINO BOCAIUVA ;3
64002370;2043;QUINTINO BOCAIUVA ;0
64002370;1818;QUINTINO BOCAIUVA ;4
64002370;2118;QUINTINO BOCAIUVA ;3
64002370;1836;QUINTINO BOCAIUVA ;5
64002370;1754;QUINTINO BOCAIUVA ;0
64002370;2036;QUINTINO BOCAIUVA ;0
64002370;1921;QUINTINO BOCAIUVA ;5
64002370;1749;QUINTINO BOCAIUVA ;0
64002370;2037;QUINTINO BOCAIUVA ;3
64002370;2113;QUINTINO BOCAIUVA ;3
64002370;2066;QUINTINO BOCAIUVA ;0
64002370;1935;QUINTINO BOCAIUVA ;5
64002370;1783;QUINTINO BOCAIUVA ;4
64002390;1670;ARLINDO NOGUEIRA ;1
64002390;1674;ARLINDO NOGUEIRA ;1
64002390;1685;ARLINDO NOGUEIRA ;1
64002390;1692;ARLINDO NOGUEIRA ;1
64002390;1693;ARLINDO NOGUEIRA ;1
64002390;1695;ARLINDO NOGUEIRA ;1
64002390;1697;ARLINDO NOGUEIRA ;1
64002390;1698;ARLINDO NOGUEIRA ;1
64002390;1699;ARLINDO NOGUEIRA ;1
64002390;1700;ARLINDO NOGUEIRA ;1
64002390;1711;ARLINDO NOGUEIRA ;1
64002390;1727;ARLINDO NOGUEIRA ;1
64002390;1728;ARLINDO NOGUEIRA ;1
64002390;1734;ARLINDO NOGUEIRA ;1
64002390;1740;ARLINDO NOGUEIRA ;1
64002390;1741;ARLINDO NOGUEIRA ;1
64002390;1748;ARLINDO NOGUEIRA ;1
64002390;1750;ARLINDO NOGUEIRA ;1
64002390;1760;ARLINDO NOGUEIRA ;2
64002390;1762;ARLINDO NOGUEIRA ;1
64002390;1764;ARLINDO NOGUEIRA ;1
64002390;1767;ARLINDO NOGUEIRA ;1
64002390;1771;ARLINDO NOGUEIRA ;1
64002390;1782;ARLINDO NOGUEIRA ;1
64002390;1786;ARLINDO NOGUEIRA ;1
64002390;1788;ARLINDO NOGUEIRA ;1
64002390;1792;ARLINDO NOGUEIRA ;1
64002390;1793;ARLINDO NOGUEIRA ;1
64002390;1796;ARLINDO NOGUEIRA ;1
64002390;1806;ARLINDO NOGUEIRA ;1
64002390;1809;ARLINDO NOGUEIRA ;1
64002390;1810;ARLINDO NOGUEIRA ;1
64002390;1821;ARLINDO NOGUEIRA ;0
64002390;1822;ARLINDO NOGUEIRA ;0
64002390;1824;ARLINDO NOGUEIRA ;0
64002390;1832;ARLINDO NOGUEIRA ;0
64002390;1839;ARLINDO NOGUEIRA ;1
64002390;1845;ARLINDO NOGUEIRA ;0
64002390;1849;ARLINDO NOGUEIRA ;0
64002390;1854;ARLINDO NOGUEIRA ;0
64002390;1855;ARLINDO NOGUEIRA ;0
64002390;1856;ARLINDO NOGUEIRA ;0
64002390;1857;ARLINDO NOGUEIRA ;0
64002390;1863;ARLINDO NOGUEIRA ;0
64002390;1865;ARLINDO NOGUEIRA ;0
64002390;1869;ARLINDO NOGUEIRA ;0
64002390;1870;ARLINDO NOGUEIRA ;0
64002390;1881;ARLINDO NOGUEIRA ;1
64002390;1883;ARLINDO NOGUEIRA ;0
64002390;1920;ARLINDO NOGUEIRA ;3
64002390;1921;ARLINDO NOGUEIRA ;3
64002390;1924;ARLINDO NOGUEIRA ;3
64002390;1927;ARLINDO NOGUEIRA ;3
64002390;1928;ARLINDO NOGUEIRA ;3
64002390;1932;ARLINDO NOGUEIRA ;3
64002390;2180;ARLINDO NOGUEIRA ;3
64002410;1793;AREA LEAO ;1
64002410;2065;AREA LEAO ;1
64002410;2116;AREA LEAO ;1
64002410;1773;AREA LEAO ;1
64002410;1709;AREA LEAO ;2
64002410;2070;AREA LEAO ;3
64002410;1782;AREA LEAO ;1
64002410;1679;AREA LEAO ;2
64002410;2058;AREA LEAO ;1
64002410;1957;AREA LEAO ;3
64002410;1814;AREA LEAO ;3
64002410;2051;AREA LEAO ;1
64002410;1953;AREA LEAO ;3
64002410;1787;AREA LEAO ;1
64002410;1635;AREA LEAO ;2
64002410;1681;AREA LEAO ;2
64002410;1536;AREA LEAO ;2
64002410;2021;AREA LEAO ;1
64002410;2049;AREA LEAO ;1
64002410;1683;AREA LEAO ;2
64002410;2046;AREA LEAO ;1
64002410;1935;AREA LEAO ;3
64002410;1777;AREA LEAO ;1
64002410;2060;AREA LEAO ;1
64002410;1538;AREA LEAO ;2
64002410;1849;AREA LEAO ;1
64002410;1558;AREA LEAO ;3
64002410;1691;AREA LEAO ;2
64002410;1947;AREA LEAO ;3
64002410;2043;AREA LEAO ;1
64002410;1559;AREA LEAO ;2
64002410;7940;AREA LEAO ;3
64002410;1677;AREA LEAO ;2
64002410;2053;AREA LEAO ;1
64002410;1927;AREA LEAO ;3
64002410;1771;AREA LEAO ;1
64002410;1719;AREA LEAO ;1
64002410;1547;AREA LEAO ;2
64002410;1941;AREA LEAO ;3
64002410;1791;AREA LEAO ;1
64002410;2052;AREA LEAO ;1
64002410;1887;AREA LEAO ;1
64002420;2050;ANISIO DE ABREU ;4
64002420;1630;ANISIO DE ABREU ;1
64002420;1847;ANISIO DE ABREU ;1
64002420;1501;ANISIO DE ABREU ;1
64002420;1755;ANISIO DE ABREU ;6
64002420;SN1;ANISIO DE ABREU ;4
64002420;1740;ANISIO DE ABREU ;6
64002420;SN3;ANISIO DE ABREU ;1
64002420;1784;ANISIO DE ABREU ;1
64002420;1860;ANISIO DE ABREU ;1
64002420;SN4;ANISIO DE ABREU ;6
64002420;1818;ANISIO DE ABREU ;1
64002420;1825;ANISIO DE ABREU ;1
64002420;1527;ANISIO DE ABREU ;1
64002450;938;MAGALHAES FILHO ;4
64002450;940;MAGALHAES FILHO ;6
64002450;941;MAGALHAES FILHO ;4
64002450;955;MAGALHAES FILHO ;6
64002450;967;MAGALHAES FILHO ;6
64002450;979;MAGALHAES FILHO ;6
64002450;981;MAGALHAES FILHO ;6
64002450;987;MAGALHAES FILHO ;6
64002450;988;MAGALHAES FILHO ;6
64002450;994;MAGALHAES FILHO ;6
64002450;997;MAGALHAES FILHO ;6
64002450;1005;MAGALHAES FILHO ;6
64002450;1016;MAGALHAES FILHO ;6
64002450;1069;MAGALHAES FILHO ;6
64002450;1079;MAGALHAES FILHO ;6
64002450;1083;MAGALHAES FILHO ;6
64002450;1097;MAGALHAES FILHO ;3
64002450;1115;MAGALHAES FILHO ;3
64002450;1120;MAGALHAES FILHO ;3
64002450;1127;MAGALHAES FILHO ;3
64002450;1129;MAGALHAES FILHO ;3
64002450;1149;MAGALHAES FILHO ;3
64002450;1153;MAGALHAES FILHO ;5
64002450;1167;MAGALHAES FILHO ;5
64002450;1169;MAGALHAES FILHO ;5
64002450;1170;MAGALHAES FILHO ;5
64002450;1175;MAGALHAES FILHO ;5
64002450;1180;MAGALHAES FILHO ;5
64002450;1195;MAGALHAES FILHO ;5
64002450;1215;MAGALHAES FILHO ;5
64002450;1225;MAGALHAES FILHO ;5
64002450;1270;MAGALHAES FILHO ;3
64002450;1274;MAGALHAES FILHO ;3
64002450;1350;MAGALHAES FILHO ;3
64002450;1360;MAGALHAES FILHO ;3
64002450;1365;MAGALHAES FILHO ;3
64002450;1370;MAGALHAES FILHO ;3
64002450;1375;MAGALHAES FILHO ;3
64002450;1381;MAGALHAES FILHO ;3
64002450;1395;MAGALHAES FILHO ;3
64002450;1405;MAGALHAES FILHO ;3
64002450;1407;MAGALHAES FILHO ;3
64002450;1431;MAGALHAES FILHO ;4
64002450;1451;MAGALHAES FILHO ;4
64002450;1461;MAGALHAES FILHO ;4
64002450;1474;MAGALHAES FILHO ;4
64002450;1483;MAGALHAES FILHO ;4
64002450;1545;MAGALHAES FILHO ;4
64002450;1711;MAGALHAES FILHO ;7
64002450;1755;MAGALHAES FILHO ;4
64002450;1756;MAGALHAES FILHO ;4
64002450;1761;MAGALHAES FILHO ;3
64002450;1772;MAGALHAES FILHO ;3
64002450;1781;MAGALHAES FILHO ;3
64002450;1797;MAGALHAES FILHO ;3
64002450;1805;MAGALHAES FILHO ;3
64002450;1820;MAGALHAES FILHO ;3
64002450;1825;MAGALHAES FILHO ;3
64002450;1831;MAGALHAES FILHO ;3
64002450;1832;MAGALHAES FILHO ;3
64002450;1855;MAGALHAES FILHO ;3
64002450;1903;MAGALHAES FILHO ;3
64002450;1907;MAGALHAES FILHO ;3
