cep;logradouro;numero;complemento;bairro
64045380;AVENIDA JOAO XXIII;2220;LJ A;SÃO JOÃO
64045380;AVENIDA JOAO XXIII;2220;LJ B;SÃO JOÃO
64045380;AVENIDA JOAO XXIII;2220;LJ C;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1767;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1821;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1823;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1824;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1825;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1826;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1829;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1830;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1831;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2028;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2413;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2419;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2447;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2463;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2472;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2472;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2493;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2494;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2506;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2520;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2547;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2616;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2619;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2629;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2630;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2634;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2649;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2650;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2660;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2667;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2667;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2677;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2684;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2689;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2695;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2698;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;456;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1710;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1750;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;1760;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2173;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2183;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2185;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2210;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2211;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2221;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2347;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2350;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2363;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2366;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2375;;SÃO JOÃO
64045385;RUA ALBERTINO NEIVA;2389;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;1334;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;1335;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2015;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2376;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2380;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2611;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2611;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2654;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;1703;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2157;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2158;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2169;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2173;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2177;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2188;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2239;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2242;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2300;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2303;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2303;;SÃO JOÃO
64045390;RUA AUGUSTO EVERTON E SILVA;2323;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;1692;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;1693;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;1695;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;1696;CA 1;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;1696;CA 2;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2182;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2186;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2224;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2321;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2334;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2344;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2345;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2346;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2354;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2355;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;2359;;SÃO JOÃO
64045393;RUA ANTONIO FERRAZ;500;;SÃO JOÃO
64045395;RUA SALOME NUNES;3005;;SÃO JOÃO
64045395;RUA SALOME NUNES;3015;;SÃO JOÃO
64045395;RUA SALOME NUNES;3035;;SÃO JOÃO
64045395;RUA SALOME NUNES;3043;;SÃO JOÃO
64045395;RUA SALOME NUNES;3055;;SÃO JOÃO
64045395;RUA SALOME NUNES;3057;;SÃO JOÃO
64045395;RUA SALOME NUNES;3099;CA 1;SÃO JOÃO
64045395;RUA SALOME NUNES;3099;LJ 1;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1005;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1008;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1088;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1101;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1107;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1113;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1119;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1125;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1131;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1135;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1139;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1147;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1151;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1157;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1165;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1170;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1170;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1173;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1179;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1185;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1191;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1197;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1203;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1207;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1209;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1215;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1221;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1225;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1227;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1235;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1274;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1275;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1281;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1287;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1293;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1299;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1305;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1311;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1323;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1325;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1331;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1335;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1341;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1345;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1353;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1355;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1365;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1377;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1383;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1389;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1395;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1401;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1407;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1411;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1413;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1419;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1425;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1437;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1443;CA 1;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1443;CA 2;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1450;CA 1;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1450;CA 2;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1453;;SÃO JOÃO
64045400;RUA HAROLDO DE CARVALHO COUTO;1717;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1945;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1945;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1946;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1947;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1958;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2374;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2400;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2406;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2423;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2427;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2433;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2436;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2437;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2442;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2446;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2448;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2452;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2468;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2471;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2483;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2508;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2517;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2629;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2636;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2636;LE A;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2637;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2655;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2656;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2670;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2680;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2771;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2773;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2781;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;419;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1179;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1179;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1548;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1597;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1700;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1702;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1707;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;1717;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2174;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2181;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2200;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2210;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2211;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2240;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2370;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2380;;SÃO JOÃO
64045405;RUA ASSIS IGLESIAS;2390;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;1645;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;1816;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2478;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2488;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2561;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2578;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;261;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2638;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2676;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2712;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2713;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2722;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2726;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2727;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2732;CA 1;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2732;CA 2;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2806;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2818;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2828;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2848;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2850;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2856;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2866;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2876;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2886;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2888;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2896;CA 1;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2896;CA 2;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2910;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2930;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2936;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2940;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2990;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3020;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3030;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3035;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3035;CA 1;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3035;CA 2;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;3036;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2160;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2180;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2187;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2200;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2207;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2210;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2217;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2226;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2227;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2232;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2234;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2248;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2254;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2264;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2303;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2323;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2405;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2418;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2423;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2480;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2635;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2645;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2665;;SÃO JOÃO
64045410;RUA PADRE JOSE REGO;2671;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;100;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;110;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;120;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2438;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2440;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2441;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2461;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2475;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2496;LJ 1;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2496;LJ 2;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2496;LJ 3;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2496;LJ 4;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2506;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2516;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2669;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2669;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2675;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2685;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;94;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;96;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1558;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1568;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1577;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1587;CA 1;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1587;CA 2;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1670;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;1680;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2133;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2143;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2174;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2213;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2330;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2351;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2361;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;2373;;SÃO JOÃO
64045420;RUA BENTO CLARINDO BASTOS;4565;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;12;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2099;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2383;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2470;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2482;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2492;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2501;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2530;CA 1;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2530;CA 2;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2541;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2572;CA 1;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2572;CA 2;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2572;CA 3;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2576;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2599;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2603;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;268;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2700;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2702;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2707;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2710;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2711;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2720;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2725;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2730;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2740;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2748;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2751;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2755;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2760;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2761;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2762;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2777;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2795;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2800;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2815;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2836;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2839;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2845;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2849;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2852;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2870;CA 1;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2870;CA 2;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2882;CA 1;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2882;CA 2;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2884;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2927;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2929;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2929;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2937;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;30;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;43;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;54;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;63;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;64;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;753;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2156;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2176;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2180;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2184;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2188;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2189;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2192;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2253;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2254;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2260;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2265;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2279;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2282;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2289;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2292;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2299;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2300;;SÃO JOÃO
64045430;RUA PADRE MOISES SANTOS;2348;;SÃO JOÃO
64045440;RUA AGNELO PEREIRA DA SILVA;1906;;SÃO JOÃO
